utt_id	speaker_id	transcription	duration	snr
d4a4466f3b	79c24	पूर्वी खासी हिल्स	3.2	27.19754219055176
7b76f47220	90c1c	पूर्वी चङ्पारणको	3.6	30.97367286682129
27fc5a1310	6059d	पूर्वी चङ्पारणको सदरमुकाम	6.0	46.65422058105469
c4023834cf	30b96	पूर्वी चङ्पारणदेखि सत्याग्रह	6.6	54.20868682861328
3f885ea8e7	e349f	पूर्वी चङ्पारण बिहारको तिरहुत प्रमण्डलको एक जिल्ला हो।	8.2	25.63920783996582
384492569d	c06a7	पूर्वी छेउमा अवस्थित	4.3	35.78839492797852
3aefff29d5	6c1a9	पूर्वी जिल्लामा पर्ने	2.8	26.05831527709961
648e9f49e4	750b9	पूर्वी जिल्लामा पर्ने	4.1	28.72623062133789
6d5fe846fa	a2ab6	पूर्वी जिल्लामा पर्ने	2.7	35.841609954833984
851e2ba63d	55c0f	पूर्वी जिल्लामा पर्ने	2.8	41.16558456420898
85a11a324b	f9558	पूर्वी जिल्लामा पर्ने	3.4	33.50312042236328
a1b02d3b27	cb53f	पूर्वी जिल्लामा पर्ने	2.7	47.40077590942383
beac818ad7	c09aa	पूर्वी टिमोर प्रजातन्त्रिक	4.5	29.772470474243164
0cb756e76f	1df77	पूर्वी टिमोरमा अगस्ट	3.9	29.620227813720703
6c6bc60af6	e82ed	पूर्वी ढोकाभित्र	2.9	36.536651611328125
9fb0ec35fc	75215	पूर्वी तिब्बतको खाम	3.3	24.875492095947266
9ffadf3c3d	bf591	पूर्वी तिब्बतको खाम	5.2	27.509540557861328
8c91f25a15	7de40	पूर्वी देशान्तरको	2.8	23.839378356933597
bb91b04471	f0b26	पूर्वी देशान्तरको	7.1	32.02588653564453
49d64dbd05	ba3bf	पूर्वी देशान्तरको बीचमा	3.1	34.734954833984375
b9b3bcfd67	363a2	पूर्वी देशान्तरको बीचमा	4.7	56.96964645385742
69d16514f0	c06a7	पूर्वी देशान्तरभित्र पर्दछ	6.9	29.552265167236328
ae6eecddde	9ef53	पूर्वी देशान्तर सम्म	2.8	34.754520416259766
858980a35d	7f7ce	पूर्वीद्वार केवल शुक्रबारलाई	3.8	41.00227737426758
4911d041cf	aacd5	पूर्वी नेपालका	2.8	25.228679656982425
d0c8fd205a	f45e2	पूर्वी नेपालका	1.7	23.298871994018555
6637898c39	bb466	पूर्वी नेपालको किराँती	4.7	40.36490631103516
8b103e67b4	b66ee	पूर्वी नेपालको किराँती	2.7	28.75711441040039
bb2f9c3680	5935d	पूर्वी नेपालको किराँती	4.9	24.318389892578125
68f412043b	49220	पूर्वी नेपालको चैनपुर हुदै	3.0	21.118690490722656
922ad2dd23	6a6e5	पूर्वी नेपालको चैनपुर हुदै	5.1	41.06481170654297
daa9521b1f	f5932	पूर्वी नेपालको तुलनामा	4.6	32.31575393676758
bf467c390b	09022	पूर्वी नेपालको मूलबाटो	2.7	39.90419769287109
3734658a02	276bb	पूर्वी पहाडमा बसोवास	2.4	37.741302490234375
520448817e	3b08b	पूर्वी पहाडमा बसोवास	2.3	33.75666046142578
803f010b19	aec4a	पूर्वी पहाडमा बसोवास	3.9	39.009422302246094
b9c2fd3e44	9f669	पूर्वी पहाडमा बसोवास	5.8	19.85639762878418
eb595cb037	4cefa	पूर्वी पहाडमा बसोवास	2.9	36.39410400390625
55ec2a22e9	737fb	पूर्वी पहाडी जिल्लामा	3.1	30.39768409729004
7469a61884	8ef94	पूर्वी पहाडी जिल्लामा	3.4	28.917760848999023
b5c53a8de2	41d46	पूर्वी पहाडी जिल्लामा	2.2	20.468690872192383
5403f69b17	49220	पूर्वी पहाडी भूभागमा	3.0	23.22040557861328
7c20dd6696	61821	पूर्वी पहाडी भूभागमा	4.2	17.965715408325195
81de78d580	68f0f	पूर्वी पहाडी भूभागमा	2.7	37.3832893371582
99dde82e98	2d07d	पूर्वी पाल्पामा काली	2.3	22.499265670776367
54f17f4ece	3e9ed	पूर्वी भागमा	1.9	35.010459899902344
557b2cf2d1	45ef4	पूर्वी भागमा	2.2	41.03660202026367
57642b81e4	4f6f5	पूर्वी भागमा	2.8	21.83696556091309
7738d1b682	a5514	पूर्वी भागमा	2.3	23.91332626342773
22d55b0302	f6b2d	पूर्वी भागमा छ	4.5	28.7271671295166
47af786858	5a5e7	पूर्वी भाग हुँदै	3.9	33.601680755615234
5e0bfe7cdc	e8f6f	पूर्वी भाग हुँदै	3.7	24.307071685791016
e2f48a59b2	5bc3b	पूर्वीय ज्योतिषमा	2.9	33.76139068603516
2ca5fe3a66	e5d89	पूर्वीय ज्योतिषशास्त्रमा	2.1	32.88602066040039
ecbb57d16c	163a6	पूर्वीय ज्योतिषशास्त्रमा	3.1	30.99576759338379
91fcd683fe	6ee13	पूर्वीय ट्याकट्याके	4.5	25.358943939208984
201a5a22c5	62f45	पूर्वीय दर्शन कला	3.0	16.753446578979492
bc727e126d	12e6a	पूर्वीय नाट्य र काव्यशास्त्रको	3.8	17.550254821777344
039c5f7a4f	12694	पूर्वीय नीति कथाहरूको	3.0	24.09140396118164
e37f80dad6	b3cd4	पूर्वीय नीति कथाहरूको	3.7	43.03732299804688
2d03326267	34766	पूर्वीय परम्परामा	4.3	18.653942108154297
e7ddb84133	916c6	पूर्वीय परम्परामा चन्द्रमाको	3.4	38.7801513671875
84e2b671da	09022	पूर्वीय पाश्चात्य साहित्य	3.8	24.612245559692383
5a91f6cd67	11c8b	पूर्वीय शास्त्रिय सङ्गितको	5.6	31.73448371887207
2409da98cd	c46b5	पूर्वीय समालोचना सिद्धान्त	4.9	33.19240188598633
1a383cc64a	9cc50	पूर्वी युरोपबाट शरणार्थी	3.4	32.142852783203125
98116da362	75f34	पूर्वी विहार बङ्गाल	2.7	19.32946014404297
7c1b12d501	423bf	पूर्वी समुद्री किनारमा अवस्थित	3.5	32.34572219848633
7ab83242b5	7c42f	पूर्वी सिक्किम आफ्नो	3.2	27.15567398071289
6fc19bda19	aaf41	पूर्वी सिक्किमको सदरमुकाम	3.7	18.63678932189941
a097ab24a7	e8b29	पूर्वी सिक्किमको सदरमुकाम	3.0	26.720428466796875
1fdc6799d8	276bb	पूर्वी सिक्किम भारतीय	2.7	35.60060119628906
71f3c8e03a	f8686	पूर्वी सिक्किम भारतीय	3.1	31.43167495727539
af6d3f5455	c64dc	पूर्वी सिमाना थियो	3.3	19.96982765197754
07e6478e45	1b37d	पूर्वी सिमाना हो	3.1	19.639923095703125
0b04c0b7a2	39ab2	पूर्वी संसार भनी	2.6	20.31580352783203
14a2a21706	8478c	पूर्वोत्तर पर्वतीय विश्वविद्यालय	5.5	16.539852142333984
3e8f9d6a0b	49220	पूर्वोत्तर पर्वतीय विश्वविद्यालय	4.5	24.661901473999023
eacd07b78d	4f6f5	पूर्वोत्तर पर्वतीय विश्वविद्यालय	7.3	29.4376220703125
d47c6d62e9	d62a4	पूर्वोत्तर भारतमा पूर्वी	5.8	31.170101165771484
b6f8e94249	66260	पृच्छिब्रू इ उक्त	4.6	17.015050888061523
97fd14b411	f8188	पृथक अस्पताल बनाउने	3.2	37.19123458862305
ee4f42af85	297d5	पृथक अस्पताल बनाउने	3.2	39.53197479248047
699869ff67	d31e9	पृथक क्षेत्र बनाइयो	2.4	27.33655548095703
a4efc49351	49220	पृथक क्षेत्र बनाइयो	2.5	26.9875431060791
c7007135e7	73d74	पृथक जिल्लाहरूले	4.1	40.61322021484375
171351a5f9	f1193	पृथक पृथक हुन्	3.7	16.01679229736328
820db5e217	57551	पृथक् पृथक् हुनु	3.5	34.54539489746094
64912478a9	41b2c	पृथक् र सुन्दर	3.0	33.87198638916016
c30f87ce07	a2ab6	पृथक् संरचनाका उपन्यास	4.3	59.80733489990234
61af5ee088	57551	पृथिवीमाथि आलेख गोपाल	6.7	39.177005767822266
070d006759	4dccf	पृथु बास्कोटा	3.7	35.00795364379883
60aecc6aac	abc37	पृथु बास्कोटा नेपाली	3.8	31.151063919067383
3ae979b870	1f680	पृथ्वी आदि हरेक	2.5	33.7568244934082
ddd6101211	aead3	पृथ्वीका आकर्षणका विरुद्ध	3.8	43.016357421875
cb65476823	8b798	पृथ्वीका क्षेत्रीहरूको	5.1	30.71201515197754
d5af99e3a5	4d069	पृथ्वीका क्षेत्रीहरूको	3.2	42.51258087158203
4f5011ed2d	92fd3	पृथ्वीका देवता र	3.3	30.37828063964844
cd87c6e8fe	4b59a	पृथ्वीका देवता र	3.4	47.8575553894043
7e18ad3c07	25ff3	पृथ्वी काप्यो पुष्पवृष्टि	5.2	30.091535568237305
3cf12e88ff	99942	पृथ्वीका माझ	2.3	30.28702735900879
642b853479	8570d	पृथ्वीका माझ	2.7	40.39314651489258
9f8703b396	f09e5	पृथ्वीका माझ	2.7	33.403099060058594
5bf1eccf9a	aa10c	पृथ्वीका समस्त क्षत्रियहरूको	4.5	33.182228088378906
9bcee15b8b	ba3bf	पृथ्वीका समस्त क्षत्रियहरूको	3.6	37.8316764831543
e0611ad63c	39b91	पृथ्वीको आकृति	1.9	16.709692001342773
038d57bfd7	6ee13	पृथ्वीको गुरूत्वले गह्रौँलाई	6.3	16.99652099609375
5f64f308b3	2d618	पृथ्वीको ग्रह विज्ञान	4.1	32.536720275878906
a3ba060580	f73cc	पृथ्वीको ग्रह विज्ञान	4.9	23.046680450439453
caebf8bd4a	5297a	पृथ्वीको ग्रह विज्ञान	2.3	15.866650581359863
0548fa964a	8b798	पृथ्वीको नाम पृथ्वी	4.2	29.020307540893555
c361c25d00	4aa5e	पृथ्वीको परिक्रमा गर्ने	3.4	36.83553695678711
c61262555d	c0b4e	पृथ्वीको परिक्रमा गर्ने	4.9	31.38917732238769
c964b787e2	b33c6	पृथ्वीको परिक्रमा गर्ने	2.6	31.53636932373047
96262b447f	72951	पृथ्वीको परिक्रमा वा	3.6	32.92218780517578
04e3043bac	294d8	पृथ्वीको पर्यावरणको बारेमा	7.1	43.90161895751953
1d870b1ee2	875d4	पृथ्वीको भार उतारिदिए	3.5	35.04848098754883
6fdbf828cf	3e9ed	पृथ्वीको भार उतारिदिए	3.1	28.1953067779541
6ba16ceb2b	750b9	पृथ्वीको भार भएकाले	3.7	34.51264953613281
9a834fabfb	bda65	पृथ्वीको भार भएकाले	3.4	32.382102966308594
58001f64bc	f6b2d	पृथ्वीको यान अन्य	5.5	20.758474349975582
74b34b7d8e	f9ab5	पृथ्वीको यान अन्य	2.4	33.74314880371094
04ad312d84	646f2	पृथ्वीको सतहमा रहेका	2.9	28.262624740600582
104f32b330	3999a	पृथ्वीको सम्भावित क्षेत्र अनिवार्य रूपले यसको स्थलाकृतिका विशेषताहरूद्वारा अलग गरिएको पृथ्वीको रेखा चित्र हो।	8.7	48.20477294921875
c499514947	c69a8	पृथ्वी घुम्छ भन्ने	2.7	30.197681427001957
9a2dc524d5	5297a	पृथ्वी छोडे	1.6	15.59434413909912
5588214427	68f0f	पृथ्वी जल तेज वायु	3.1	27.619028091430664
be828f3eab	ee687	पृथ्वी दिवस	3.2	31.145801544189453
e292e3913a	92003	पृथ्वी दिवस	3.2	28.649871826171875
e17adc8a58	43655	पृथ्वी दिवसको	3.2	25.81396102905273
10f3181a28	e75fc	पृथ्वी दिवस नाम	1.7	41.433380126953125
49d32eceed	69801	पृथ्वी दिवस नाम	2.9	38.92713165283203
547dcb7bae	fea0e	पृथ्वी दिवस नाम	2.8	35.463985443115234
9cf132dbc4	ba807	पृथ्वी दिवस नाम	3.9	36.958404541015625
6fd8084864	21ba4	पृथ्वी दिवस संयुक्त	2.9	34.09005355834961
5857d3c45c	a1143	पृथ्वी दिवसहरूमा	2.9	29.030929565429688
6362ce7693	aa10c	पृथ्वीदेखि असम्बन्धित ग्रह	4.1	34.45926284790039
b4c16f3e3b	41d46	पृथ्वीदेखि सम्बन्धित अधिकांश	3.1	15.20248031616211
160b56e867	07f55	पृथ्वीनगर नेपालको मेची	3.4	40.10280990600586
8956d38459	c536c	पृथ्वीनारायणकै नामबाट	4.0	39.98673248291016
0c73a9fff1	7e781	पृथ्वीनारायणको उद्देश्यलाई युगको	4.9	22.291236877441406
32b682240c	6323a	पृथ्वीनारायणको उद्देश्यलाई युगको	7.8	36.79181671142578
52c144136b	41b2c	पृथ्वीनारायणको उद्देश्यलाई युगको	4.1	21.148948669433597
64616e5493	f8686	पृथ्वीनारायणको उद्देश्यलाई युगको	3.4	29.118427276611328
c5452ee751	a1c52	पृथ्वीनारायणको उद्देश्यलाई युगको	2.9	41.89437484741211
11daa47be3	84519	पृथ्वीनारायणको पहिलो विवाह	3.9	29.575328826904297
3c1edf1423	2ee53	पृथ्वीनारायण क्याम्पस	3.0	41.2318000793457
dbc4771064	3999a	पृथ्वीनारायण क्याम्पस	2.8	44.18129348754883
e0c4e70150	581da	पृथ्वीनारायण नगरपालिका	3.8	33.1694450378418
8568700de8	6d96c	पृथ्वीनारायण नगरपालिकाको पूर्वमा	7.5	44.574337005615234
d721115f34	cc4bf	पृथ्वीनारायण नगरपालिकाको पूर्वमा	4.3	29.881765365600582
ee09adbde8	f45e2	पृथ्वीनारायण नगरपालिकाको पूर्वमा	3.9	25.077136993408203
bb6f7f7857	8570d	पृथ्वीनारायण नगरपालिकामा पर्दछ	4.3	37.73478698730469
151c6da5cd	2f34a	पृथ्वीनारायण वीर थिए	2.8	36.7586784362793
8cc6a7b82a	09eb9	पृथ्वी नारायण शाह	2.6	21.96938705444336
c969b905e1	1d480	पृथ्वी नारायण शाह	2.0	30.177295684814453
64396e8b54	d0cd7	पृथ्वी नारायण शाहका	2.7	20.73119735717773
d0ec6212e7	1b37d	पृथ्वीनारायण शाहका	2.1	16.714841842651367
1f53b771c5	abc37	पृथ्वीनारायण शाहको	3.0	29.42479133605957
503a13f5e2	237a3	पृथ्वीनारायण शाहको	2.5	24.714086532592773
a74ac23b32	5dae1	पृथ्वीनारायण शाहको	4.3	38.13939666748047
d26516cef1	72951	पृथ्वीनारायण शाहको	2.6	32.987667083740234
198bd72866	d8cef	पृथ्वीनारायण शाहको उदय	3.4	26.171152114868164
437d78a23a	daa0a	पृथ्वीनारायण शाहको उदय	2.6	24.99946975708008
cab46a77ff	ceb25	पृथ्वीनारायण शाहको उदय	4.6	26.22035026550293
664b6a2af9	3c2c4	पृथ्वीनारायण शाहको दाहसंस्कार	3.6	45.539207458496094
bd67abd91f	1f1a9	पृथ्वीनारायण शाहको नियत	4.2	29.19597816467285
c0bbd76688	c7f90	पृथ्वीनारायण शाहको नियत	5.2	27.275144577026367
5558f233d3	12694	पृथ्वीनारायण शाहको समयमा	2.9	30.620437622070312
8d8a81d273	421cb	पृथ्वीनारायण शाहदेखि	3.5	32.18558120727539
7bd9ecb98d	90bdd	पृथ्वीनारायण शाह नेपालभित्रको	3.7	37.96777725219727
924756baf1	d4824	पृथ्वीनारायण शाह नेपालभित्रको	2.6	21.0018367767334
943d993c77	da0cf	पृथ्वीनारायण शाह नेपालभित्रको	3.3	38.662635803222656
9bf44ad7b9	bc806	पृथ्वीनारायण शाह राजा	4.4	42.21729278564453
a68acda4be	cce0f	पृथ्वीनारायण शाह राजा	3.9	18.16991424560547
a8c16e8953	b1c95	पृथ्वीनारायण शाहलाई युरोपले	3.5	45.61549758911133
d41b6cccc4	4d069	पृथ्वीनारायण शाहलाई युरोपले	4.9	38.5180778503418
ebcee2b42c	fad24	पृथ्वीनारायण शाहलाई युरोपले	3.9	33.66396713256836
240a56af6a	ca5ed	पृथ्वीनारायण शाहले	2.1	35.48744201660156
50dd041719	109c6	पृथ्वीनारायण शाहले	2.7	22.4010066986084
768777e787	dbd12	पृथ्वीनारायण शाहले	2.5	43.90374755859375
96091fc743	e0d14	पृथ्वीनारायण शाहले उपत्यका	4.6	51.956451416015625
1110a6abaf	8570d	पृथ्वीनारायण शाहले एकीकरण	3.4	38.27701950073242
6789fed48f	f65eb	पृथ्वीनारायण शाहले एकीकरण	2.6	16.94806671142578
4ab3542529	a1c52	पृथ्वीनारायण शाहले गरे	2.2	37.57479095458984
6479278027	e4596	पृथ्वीनारायण शाहले घोषणा	3.0	34.26580810546875
cc8f9c801a	648ee	पृथ्वीनारायण शाहले घोषणा	2.5	18.309961318969727
1e43da6da3	09e5c	पृथ्वीनारायण शाहले त्यस्तो	3.1	42.36296844482422
38143ca86e	7ef78	पृथ्वीनारायण शाहले नेपालको	3.0	26.46953582763672
04b514e656	c0b92	पृथ्वीनारायण शाहले भक्तपुर	3.3	36.974605560302734
37b38d8076	f5a31	पृथ्वीनारायण शाहले भक्तपुर	3.0	47.241920471191406
9383c89988	8272f	पृथ्वीबाट दीर्घतरङ्ग भौमिक	4.1	34.41599655151367
9e46ee1702	fd59f	पृथ्वीबाट दीर्घतरङ्ग भौमिक	3.5	51.11358642578125
c74c582417	43b70	पृथ्वीबाहिर जीवनको कुनै	2.6	29.148754119873047
48c099a067	6059d	पृथ्वी बाहिरबाट रेडियो	3.7	40.33271026611328
6c5ce6369c	f5932	पृथ्वी बाहिरबाट रेडियो	3.6	28.324371337890625
2714169eab	09e5c	पृथ्वी मङ्गल शनि	3.0	35.33449935913086
69d74d5ee9	963b9	पृथ्वी मङ्गल शनि	2.9	21.75662040710449
367830a61c	39ab2	पृथ्वीमा अनेक स्तर	3.0	18.203399658203125
a21deb4068	cce0f	पृथ्वीमा अनेक स्तर	3.4	20.153568267822266
0c059d4f46	22521	पृथ्वीमा ओर्लिए	2.7	38.377479553222656
866a8476b4	c46b5	पृथ्वीमा ओर्लिए	5.5	28.742870330810547
d911de7bcb	0d4f0	पृथ्वीमा ओर्लिए	3.4	18.41301727294922
30e4c058f2	fea0e	पृथ्वीमा चलाएका थिए	2.9	35.744598388671875
4f6e214070	cb53f	पृथ्वीमा जन्मिने	3.5	54.81155776977539
0a3329074b	4b9fc	पृथ्वीमा झार्दै	2.6	30.16905975341797
4374e44f13	1d40e	पृथ्वी मात्र यस्तो	2.8	17.977598190307617
5b31776253	24945	पृथ्वीमा दबिएको कार्बनमा	3.7	37.47765350341797
92654e0d25	e3a27	पृथ्वीमा दबिएको कार्बनमा	2.9	38.85151672363281
eafe9a1de8	24945	पृथ्वीमा दबिएको कार्बनमा	3.8	33.68336486816406
350fdf8fd2	f7150	पृथ्वीमा पहिलो	3.6	29.08424186706543
80b4485854	c09aa	पृथ्वीमा पहिलो	3.7	34.76250076293945
9aaee1f874	c57bb	पृथ्वीमा पहिलो	3.6	26.712263107299805
10c0e1910b	68a9f	पृथ्वीमा भएको	2.2	30.70102310180664
d4f817ed05	66260	पृथ्वी मास्केद्वारा भएको छ	3.3	21.99766540527344
72600fda73	c135e	पृथ्वीमा हमला गरेको	5.2	33.13529586791992
74fc8c3bb7	a3cce	पृथ्वीमा हमला गरेको	3.6	51.39419174194336
6e5996b895	e205b	पृथ्वीमा हुन सम्भव छैन	3.9	20.950592041015625
106e8ea248	c57bb	पृथ्वी र यहाँका घटनाक्रम	5.1	21.15771102905273
a97b7852e7	f5a31	पृथ्वी र यहाँका घटनाक्रम	3.2	33.711238861083984
38daf3ab34	fd362	पृथ्वीराज चौहान	4.4	29.78410530090332
75b83bce39	2e8ef	पृथ्वीराज चौहान	4.7	20.995006561279297
c79a3a10d4	12f3b	पृथ्वीराज चौहान	3.5	19.642621994018555
aabb973fa6	70e10	पृथ्वीराज चौहानलाई पराजित	2.7	26.129417419433597
36952b82e3	ce4af	पृथ्वीलाई क्षत्रिय	3.7	39.95550537109375
3a5a6e53ec	b4e60	पृथ्वीलाई क्षत्रिय	4.2	37.98434829711914
a2bdf27ec2	12d45	पृथ्वीलाई क्षत्रिय	2.7	32.563697814941406
b6df04d942	e71d4	पृथ्वीलाई क्षत्रिय	2.5	39.45139694213867
d3af0cbdfa	e349f	पृथ्वीलाई क्षत्रिय	2.7	16.75513458251953
6edb596fba	fc62e	पृथ्वीलाई क्षत्रियहीन गरिदिए	5.0	28.91754913330078
e52eb3140d	4dccf	पृथ्वीलाई क्षत्रियहीन गरिदिए	4.4	31.92972946166992
29a2cbe7be	737fb	पृथ्वीलाई क्षेत्रियविहीन पारिदिए	4.8	24.420978546142575
50c36a4a6a	6323a	पृथ्वीलाई दुहुँदै सबै	4.9	34.55611038208008
46326cb8fa	d31e9	पृथ्वीलाई भार	2.4	32.984230041503906
62eb5e6e0d	916c6	पृथ्वीलाई भार	2.3	36.5058822631836
d0f97fa3aa	95a0e	पृथ्वीलाई भार	2.5	28.19289779663086
0f3cefb2e8	e8f6f	पृथ्वीलाई सूर्यको परिक्रमा	5.1	24.64984893798828
59134c49f4	5a5e7	पृथ्वीलाई सूर्यको परिक्रमा	4.8	29.93399429321289
9a61fbbfc2	e7c22	पृथ्वीलाई सूर्यको परिक्रमा	4.1	33.981971740722656
de828d386f	a5514	पृथ्वी विज्ञानले पृथ्वीसँग	3.7	28.497459411621094
c69cd388aa	c57bb	पृथ्वीवीरविक्रम शाहका पालासम्म	7.4	29.839279174804688
2dfc301b43	39ab2	पृथ्वी सौर्यमण्डलको	2.8	24.851770401000977
65e786a1ee	2a5b1	पृथ्वी सौर्यमण्डलको	3.1	35.224143981933594
d2f64be1ad	f7bfe	पृष्ठ कसरी थप्ने	3.1	37.487579345703125
4b038e4a8a	e4714	पृष्ठको इतिहास हेरेर	3.7	40.87773132324219
01d2652f79	f6b2d	पृष्ठको गणना अन्य	3.3	29.71849822998047
5a7b432a30	39b91	पृष्ठको गणना अन्य	2.7	20.206939697265625
1d15d5fe41	34766	पृष्ठको थालनी गरेको	3.4	24.57199478149414
3aa3e83187	b1066	पृष्ठको नाम बदलेर	3.4	25.81363677978516
cedc8f738b	a3872	पृष्ठको नाम बदलेर	2.3	27.97948455810547
ee91aa3773	261b4	पृष्ठको नाम बदलेर	2.1	21.336355209350582
57c98229ac	9f39a	पृष्ठको नाम राखेमा	4.0	28.22174835205078
5c2675bbf1	94417	पृष्ठको नाम राखेमा	4.1	21.90535545349121
2788763d68	0cc60	पृष्ठको पृ	1.9	30.78041076660156
aaabc2426a	6059d	पृष्ठको पृ	4.8	45.43846893310547
3b60025048	12694	पृष्ठको मर्मतबाट अर्को	3.2	27.7506103515625
eb89438fba	581da	पृष्ठको मर्मतबाट अर्को	3.8	30.94004821777344
076d566b49	2f34a	पृष्ठको राम्रो सम्पादन	2.6	37.02421188354492
4cb1697121	07179	पृष्ठको राम्रो सम्पादन	3.5	32.64198303222656
d6c9c1bc15	b8154	पृष्ठको शीर्षक	3.0	37.18252944946289
164d0d0c25	25667	पृष्ठको शीर्षक हेल्प	2.8	18.069334030151367
3b7299e48d	ea935	पृष्ठको सब पेजको	3.4	29.170673370361328
d8338b8d0c	d8cef	पृष्ठको सब पेजको	3.6	27.40352249145508
6e3a0f0c51	aeab9	पृष्ठको सम्पादन	2.4	43.80601501464844
cfd17d2ec0	bda65	पृष्ठको सम्पादन	2.1	36.41880798339844
60677ee67f	6a6d1	पृष्ठको सम्पादन इतिहासमा	4.0	32.963043212890625
62d9dc7f00	bda65	पृष्ठको सम्पादन इतिहासमा	3.0	32.35285568237305
c103746c2d	76dab	पृष्ठको सम्पादन इतिहासमा	5.5	37.94768905639648
2dd6aca86e	1f680	पृष्ठ खाली हुनुपर्छ	2.8	32.05423355102539
7dc963847f	83732	पृष्ठ खोलेर त्यसको	2.8	40.36388397216797
96d7b679cb	41295	पृष्ठ खोलेर त्यसको	2.9	34.02762985229492
b1a149a7b5	c4565	पृष्ठ देखिन्छ	3.1	24.4951229095459
1f4d2e89ba	20ebe	पृष्ठ देखिन्छ त्यस्तै	2.6	23.536701202392575
c5546a0067	4570e	पृष्ठ देखिन्छ त्यस्तै	3.7	38.73731231689453
e66fa731b6	c0b92	पृष्ठ देखिन्छ त्यस्तै	3.6	26.01038360595703
37b6573d8d	d26e5	पृष्ठ नभएर लेख	3.5	46.09115982055664
bc34b5f57c	4cc9e	पृष्ठ नभएर लेख	3.3	28.117935180664062
d67a227177	f8686	पृष्ठ परिवर्तन गर्दा	2.6	26.06217384338379
a7fec6ff6f	0d4f0	पृष्ठ पहिला नै	3.3	24.892730712890625
0c86af0acf	f6e28	पृष्ठ बनाउन धेरै	1.9	27.80915069580078
d4fd33dc4a	69801	पृष्ठ बनाउन धेरै	3.2	43.32763671875
15c3ab988c	5297a	पृष्ठ बनाउनु पर्छ	3.2	22.578628540039062
d425da05e2	bc6b6	पृष्ठ बनाउनु पर्छ	3.0	34.5275993347168
defab4a216	a5514	पृष्ठ बनाउनुहोला	2.6	31.64426612854004
6eb6822961	4483c	पृष्ठबाट नहटाउनुहोला	3.2	38.917728424072266
94c8d31568	cbbed	पृष्ठबाट नै सुरू	3.6	39.723236083984375
8c19f4515b	004e5	पृष्ठ बाहेक मोबाइलमा	2.6	47.12194061279297
4ea5723ab0	b1066	पृष्ठभूमि अहिलेको	2.7	29.164875030517575
889123fa6c	6c16b	पृष्ठभूमि तयार गर्दछ	2.7	35.1790771484375
ae84b672b4	2d07d	पृष्ठभूमि तयार गर्दछ	2.6	26.84244537353516
3f6b2177a9	3e371	पृष्ठभूमितर्फ नियाल्दा	4.1	22.151058197021484
16366e4f7f	49220	पृष्ठभूमिमा शकुन्तलाको परित्यागको	5.2	23.687265396118164
ebb9c329e2	e4596	पृष्ठभूमिलाई खोतल्दा	2.5	49.015750885009766
779728cf95	43b70	पृष्ठभूमिलाई पनि मध्यनजर	3.5	27.503437042236328
853f0de5e3	92003	पृष्ठभूमिलाई पनि मध्यनजर	3.4	21.39919090270996
6b9385d884	95358	पृष्ठभूमी पर्यटकहरूको सेवा	3.6	26.004430770874023
5ab8ce58cc	53027	पृष्ठमा आफ्नो	2.0	32.263885498046875
bb83982918	5f02c	पृष्ठमा एक सन्देश	2.5	36.357521057128906
ee3b469241	a2a69	पृष्ठमा एक सन्देश	2.6	23.10284423828125
e558adb94f	4cc9e	पृष्ठमा तपाईँंलाई स्वागत छ	4.7	39.13924407958984
97ebf57602	1ad64	पृष्ठमा त बाहिरिए	2.7	38.99433517456055
36b95d1a72	f4b4a	पृष्ठ मात्र	3.4	22.616775512695312
60028141a0	cc4bf	पृष्ठ मात्र	2.8	32.410526275634766
ae655fe40c	11542	पृष्ठ मात्र	3.6	25.183544158935547
d7d61e2397	da0cf	पृष्ठ मात्र	3.1	25.231502532958984
ec24fe5e79	5853c	पृष्ठ मात्र	2.4	27.44262313842773
52ce690768	76dab	पृष्ठमा देखिँदै छ	4.7	27.2954216003418
6d7525969e	d02b3	पृष्ठमा देखिँदै छ	3.0	32.02976989746094
ab310cc686	0cc60	पृष्ठमा देखिँदै छ	2.7	39.04831314086914
7f6501515e	6d96c	पृष्ठमा नयाँ टेम्प्लेट	4.7	36.19352722167969
ae387ae723	42be7	पृष्ठमा नयाँ टेम्प्लेट	4.6	27.91234970092773
78efde9053	cfa65	पृष्ठमा नै लेखिन्थ्यो	2.7	24.641735076904297
a1fefecfa6	e7519	पृष्ठमा परिवर्तन गरे	2.8	32.12773132324219
bbbc3cf1f6	c7f90	पृष्ठमा परिवर्तन गरेर	4.5	41.94049072265625
3dc68f0217	0e35f	पृष्ठमा पूरालेख टेम्प्लेट	4.5	26.71324157714844
452f3f8554	2e769	पृष्ठमा भएका दैलेख	4.6	25.195520401000977
5d03f04fa6	dbd12	पृष्ठमा भएका परिवर्तनका	3.6	39.07952117919922
cb57d41912	51971	पृष्ठमा रहेको छ	3.1	32.484901428222656
49e13ef3ff	aec4a	पृष्ठमा राख्नुहोला	3.7	36.756797790527344
04218e2c33	5045d	पृष्ठमा राम्रो सुधार	3.0	34.93460464477539
1836d686fe	e2039	पृष्ठमा राम्रो सुधार	2.7	44.501094818115234
49dd25239f	e75fc	पृष्ठमा राम्रो सुधार	1.8	37.031883239746094
898d45063f	1a81b	पृष्ठमा लेखहरु लेखेको छु	3.3	26.27154541015625
